age_rating;index_fk;index_cl;index_dc;index_ari;index_SMOG;avg_words_len;avg_sent_len;med_sent_len;med_words_len;avg_count_syl;many_syllables;len_text;ttr;ttr_a;ttr_n;ttr_v;nav;count_v;count_s;count_adj;words_fr;words_r;words_d;words_doc;v_fr;v_r;v_d;v_doc;s_fr;s_r;s_d;s_doc;adv_fr;adv_r;adv_d;adv_doc;adj_fr;adj_r;adj_d;adj_doc;prop_fr;prop_r;prop_d;prop_doc;5000_proc;5000_freq;pos_fact;pos_opinion;pos_feeling;neg_fact;neg_opinion;neg_feeling
0.75;8.02349122807017;7.6306481481481505;6.170245614035088;7.477268031189077;7.0762365459753775;6.8515625;86.21052631578948;71;7;2.49609375;0.0390625;3253;0.7890625;0.8055555555555556;0.7333333333333333;0;0;0.27734375;0.3046875;0.0859375;594.4016460905349;95.10699588477367;93.3127572016461;6181.917695473251;704.5197183098595;96.2394366197183;94.05633802816901;5048.267605633803;162.728205128205;93.08974358974359;91.88461538461539;3063.6153846153848;296.58846153846144;99.26923076923077;95.42307692307692;5904.2307692307695;104.54090909090907;91.0909090909091;92.04545454545455;2646.409090909091;29.833333333333332;72.5;75.66666666666667;363.6666666666667;0.703125;0.1741111111111111;0.01485148514851485;0.0891089108910891;0.019801980198019802;0.019801980198019802;0.024752475247524754;0.009900990099009901
0.75;4.957307339449542;4.7800917431192715;4.758649082568808;4.473379587155961;5.464078869022874;6.6796875;62.28;64;6;2.390625;0.0390625;3102;0.74609375;0.8181818181818182;0.672566371681416;1.0;1.4907481898632342;0.27734375;0.359375;0.08984375;1072.6904564315355;95.14107883817428;93.35684647302905;7375.726141078838;2543.9788732394377;96.45070422535211;94.88732394366197;10745.408450704226;187.93913043478258;96.18478260869566;92.18478260869566;3681.858695652174;240.92173913043482;94.8695652173913;94.3913043478261;5152.652173913043;89.2;89.08695652173913;89.73913043478261;2162.391304347826;2.0666666666666664;54.0;82.33333333333333;89.66666666666667;0.68359375;64.13708571428572;0.020942408376963352;0.04712041884816754;0.0;0.015706806282722512;0.031413612565445025;0.0
0.75;11.7874479638009;10.237873303167422;9.136927601809955;10.863613122171948;10.453357446221203;7.21484375;122.5;115;7;2.6875;0.0625;3274;0.81640625;0.6739130434782609;0.7924528301886793;0;0;0.2265625;0.38671875;0.09765625;539.3483471074384;95.55371900826447;93.24793388429752;6675.615702479339;559.0879310344826;95.75862068965517;94.0;6023.982758620689;193.9181818181818;95.08080808080808;91.56565656565657;3934.969696969697;241.14399999999998;98.16;95.56;5790.16;147.476;91.36;92.16;3734.36;6.5;79.0;71.0;166.0;0.6640625;0.4904117647058824;0.0;0.019138755980861243;0.014354066985645933;0.009569377990430622;0.04784688995215311;0.023923444976076555
0.75;5.711280709159986;6.733106796116505;5.124742085268046;6.722789784719296;5.879684158794913;7.2421875;66.75;50;7;2.52734375;0.0625;3234;0.81640625;0.8604651162790697;0.7142857142857143;0;0;0.265625;0.3203125;0.13671875;592.5806584362139;93.04115226337449;92.81893004115226;5449.588477366256;1118.275;94.94117647058823;92.83823529411765;6049.073529411765;216.85731707317072;94.86585365853658;92.64634146341463;3468.4756097560976;213.8189189189189;84.75675675675676;91.91891891891892;4038.6486486486488;108.04285714285719;90.71428571428571;91.91428571428571;2894.2285714285713;0;0;0;0;0.6640625;0.18147058823529413;0.014354066985645933;0.11004784688995216;0.03827751196172249;0.009569377990430622;0.028708133971291867;0.009569377990430622
0.75;8.820727272727268;8.238181818181822;6.264818181818182;8.182772727272727;7.177966049301863;7.140625;83.9;67;7;2.66015625;0.0546875;3285;0.87109375;0.9210526315789473;0.8070175438596491;1.0;1.7280701754385963;0.25;0.3671875;0.109375;350.8578723404257;95.76595744680851;93.22978723404255;5202.238297872341;362.90468749999997;97.046875;94.125;4470.71875;232.84042553191478;94.08510638297872;91.70212765957447;4253.276595744681;232.08695652173918;98.21739130434783;94.65217391304348;5115.086956521739;171.85;97.21428571428571;94.32142857142857;4248.464285714285;4.066666666666667;78.66666666666667;87.66666666666667;196.0;0.6171875;1.8184810126582278;0.004484304932735426;0.07174887892376682;0.013452914798206279;0.026905829596412557;0.053811659192825115;0.017937219730941704
0.75;14.726024417314086;14.066226415094349;12.778055493895673;14.801584905660377;12.915768535147834;7.484375;118.875;84;7;2.70703125;0.09765625;3490;0.828125;0.9038461538461539;0.7586206896551724;0;0;0.18359375;0.4140625;0.15234375;538.6849372384937;93.97489539748953;92.15899581589959;5859.2677824267785;1024.9297872340426;91.91489361702128;92.74468085106383;5954.595744680851;234.64339622641495;94.52830188679245;91.41509433962264;4517.207547169812;79.59;91.8;91.8;2291.65;142.33589743589744;92.82051282051282;91.71794871794872;3731.0;17.4;85.0;76.0;241.0;0.65625;0.8566071428571428;0.018867924528301886;0.04245283018867924;0.02358490566037736;0.009433962264150943;0.018867924528301886;0.009433962264150943
0.75;3.4995959595959647;4.603333333333332;4.380303030303031;4.502555555555553;5.037083315927257;6.56640625;78.65;69;6;2.0625;0.00390625;3165;0.80859375;0.8285714285714286;0.7282608695652174;0;0;0.2421875;0.28125;0.09765625;589.2783783783784;95.08108108108108;93.54954954954955;6531.792792792793;777.5774193548388;96.43548387096774;94.09677419354838;6273.612903225807;249.85416666666677;93.29166666666667;92.09722222222223;3929.1666666666665;310.17;97.85;95.45;6821.8;245.928;99.2;94.68;5972.88;34.64545454545454;84.36363636363636;88.27272727272727;792.7272727272727;0.6328125;0.4065432098765432;0.004830917874396135;0.028985507246376812;0.014492753623188406;0.01932367149758454;0.014492753623188406;0.004830917874396135
0.75;7.0277400318979275;7.892488038277513;6.075096491228071;7.77012240829346;6.961447830311036;6.97265625;112.73333333333333;86;7;2.38671875;0.04296875;3243;0.81640625;0.7954545454545454;0.7314814814814815;0;0;0.22265625;0.375;0.0859375;582.8394067796603;94.4364406779661;92.82203389830508;6477.64406779661;808.0192982456141;97.17543859649123;94.96491228070175;6885.859649122807;172.0197916666666;92.14583333333333;90.72916666666667;3195.2395833333335;177.50909090909087;93.81818181818181;93.68181818181819;4073.818181818182;210.60909090909092;91.81818181818181;91.68181818181819;4755.636363636364;37.400000000000006;71.5;76.0;772.5;0.63671875;0.15619631901840492;0.009569377990430622;0.03349282296650718;0.019138755980861243;0.0;0.028708133971291867;0.009569377990430622
1;3.7869239211773476;4.93066350710901;5.647850586181093;4.4134149413818875;6.464047084329831;6.7578125;85.16666666666667;86;6;2.4296875;0.04296875;3110;0.8203125;0.8611111111111112;0.797979797979798;0;0;0.25390625;0.34765625;0.0859375;760.6080971659921;95.51417004048584;93.64777327935222;6473.206477732793;1484.9599999999996;97.32307692307693;94.67692307692307;6890.307692307692;229.50898876404494;95.70786516853933;92.93258426966293;3919.2696629213483;392.96250000000015;95.71875;94.71875;6871.46875;164.5454545454545;92.86363636363636;92.77272727272727;3581.090909090909;13.12;80.2;85.6;456.6;0.65625;0.4182738095238095;0.004761904761904762;0.014285714285714285;0.0;0.009523809523809525;0.06666666666666667;0.004761904761904762
1;9.171202800829882;8.406514522821581;7.318701504149378;8.537147432572617;8.320142078586075;6.96875;99.23529411764706;104;7;2.6328125;0.046875;3303;0.69921875;0.6666666666666666;0.6703296703296703;0;0;0.28125;0.31640625;0.10546875;907.013671875;94.60546875;93.3046875;7418.09765625;1789.7680555555555;94.95833333333333;94.36111111111111;8420.319444444445;136.0037037037037;94.49382716049382;92.04938271604938;3000.0;320.29230769230776;92.46153846153847;93.76923076923077;5656.461538461538;211.38888888888886;90.14814814814815;93.25925925925925;5059.444444444444;107.63636363636364;90.0;81.0909090909091;2920.4545454545455;0.6953125;0.16297752808988764;0.00558659217877095;0.03910614525139665;0.01675977653631285;0.00558659217877095;0.0111731843575419;0.01675977653631285
1;6.5445607207207175;7.390720720720726;5.656672432432433;7.4881372972973;6.425446651019833;6.890625;62.80769230769231;58;7;2.55078125;0.02734375;3193;0.8671875;0.9565217391304348;0.7714285714285715;1.0;1.7279503105590064;0.31640625;0.3671875;0.0546875;399.5904942965782;93.34220532319392;92.22813688212928;4609.585551330799;572.1938271604939;90.69135802469135;92.4074074074074;3734.58024691358;200.27978723404246;94.76595744680851;91.34042553191489;3560.627659574468;232.5272727272727;94.12121212121212;93.15151515151516;4534.0;159.35714285714283;91.57142857142857;92.64285714285714;4290.857142857143;108.38;90.8;85.6;1574.6;0.69140625;1.1685310734463277;0.018018018018018018;0.04954954954954955;0.018018018018018018;0.04954954954954955;0.04504504504504504;0.018018018018018018
0.75;8.305752913752912;7.687094017094015;9.345916083916086;8.688196581196586;10.374243313676795;6.9375;132.83333333333334;93;7;2.62109375;0.05078125;3195;0.85546875;0.8611111111111112;0.8367346938775511;0;0;0.21484375;0.359375;0.07421875;477.33076923076914;94.92692307692307;93.28076923076924;5420.161538461539;755.2945454545453;92.72727272727273;93.07272727272728;4136.490909090909;270.1793478260868;94.3695652173913;92.8913043478261;4341.54347826087;198.81818181818178;97.43181818181819;94.31818181818181;4412.204545454545;129.80526315789476;97.05263157894737;94.15789473684211;3990.315789473684;118.33333333333336;99.33333333333333;91.0;3344.0;0.69140625;0.1811864406779661;0.0045662100456621;0.0410958904109589;0.0182648401826484;0.045662100456621;0.045662100456621;0.0182648401826484
1;5.725062477164784;6.191008403361348;5.6081497990500555;5.898027402265257;6.436099033805005;6.63671875;67.5;47;6;2.4609375;0.046875;3130;0.7890625;0.7;0.7802197802197802;0;0;0.26953125;0.3515625;0.0859375;460.81627906976763;94.12015503875969;92.70542635658914;5558.143410852713;401.99275362318843;90.33333333333333;92.57971014492753;4177.275362318841;184.49111111111117;92.7;90.41111111111111;3051.1666666666665;187.4027027027027;98.0;94.37837837837837;4586.1621621621625;138.06363636363636;96.04545454545455;94.27272727272727;3743.590909090909;66.75;84.0;83.0;1511.5;0.7265625;1.2110752688172042;0.009900990099009901;0.019801980198019802;0.024752475247524754;0.039603960396039604;0.0594059405940594;0.039603960396039604
0.75;12.029560637560635;12.106936936936947;9.386324324324324;13.001968814968812;10.73843371989626;7.34765625;127.35714285714286;119;7;2.65625;0.078125;3315;0.80078125;0.813953488372093;0.7722772277227723;0;0;0.23046875;0.38671875;0.11328125;525.7235059760958;93.64541832669323;92.58565737051792;5687.203187250996;792.2661016949155;96.54237288135593;94.0677966101695;6317.745762711865;161.9565656565657;91.17171717171718;90.72727272727273;2963.787878787879;122.4076923076923;94.57692307692308;93.1923076923077;3120.076923076923;133.32758620689657;92.44827586206897;92.17241379310344;3568.5862068965516;2.6;65.0;83.0;125.0;0.6796875;1.8641379310344828;0.01951219512195122;0.07317073170731707;0.01951219512195122;0.00975609756097561;0.024390243902439025;0.004878048780487805
0.75;5.187966210780367;4.809380530973453;5.735427996781979;4.332561946902658;6.579624797796578;6.83203125;72.18181818181819;58;6;2.46484375;0.04296875;3176;0.83984375;0.8666666666666667;0.7821782178217822;0;0;0.2890625;0.359375;0.078125;417.8782426778242;94.60251046025104;92.6652719665272;4524.004184100419;514.1837837837836;93.79729729729729;93.05405405405405;4113.013513513513;205.8902173913044;94.1304347826087;91.91304347826087;3114.771739130435;162.8692307692308;96.1923076923077;93.46153846153847;3842.8076923076924;145.14000000000004;97.75;92.2;3730.5;10.116666666666665;83.83333333333333;86.66666666666667;436.1666666666667;0.640625;3.812256097560976;0.009302325581395349;0.03255813953488372;0.013953488372093023;0.023255813953488372;0.046511627906976744;0.05581395348837209
1;5.3310909090909036;5.072272727272729;3.256545454545455;5.361636363636364;3.6593859126819157;6.81640625;51.32258064516129;46;7;2.55859375;0.0390625;3163;0.81640625;0.7857142857142857;0.8053097345132744;1.0;1.59102402022756;0.21875;0.39453125;0.109375;591.3261718749999;94.87890625;93.15625;6446.9921875;886.3071428571429;95.0;94.05357142857143;6274.839285714285;318.26237623762387;93.05940594059406;91.92079207920793;4816.920792079208;247.0548387096774;99.61290322580645;95.45161290322581;5208.903225806452;124.56071428571428;94.14285714285714;91.92857142857143;3752.285714285714;4.7;67.5;76.75;127.5;0.7421875;0.8198947368421052;0.009569377990430622;0.07177033492822966;0.023923444976076555;0.028708133971291867;0.0430622009569378;0.004784688995215311
0.75;12.406143288084465;11.461855203619915;9.096629713423832;11.833418929110103;10.043937050921313;7.0546875;118.46666666666667;125;7;2.703125;0.08984375;3474;0.73046875;0.6153846153846154;0.6953125;0;0;0.14453125;0.4296875;0.13671875;693.5384615384618;92.6;92.05;6605.476923076923;807.2297297297298;90.67567567567568;92.45945945945945;5595.864864864865;181.96818181818185;93.73636363636363;92.24545454545455;3309.172727272727;241.9083333333334;96.41666666666667;94.25;5222.0;70.91142857142856;94.54285714285714;90.6;2225.0285714285715;5.111111111111112;68.77777777777777;78.94444444444444;184.72222222222223;0.59765625;0.6852941176470588;0.0213903743315508;0.11764705882352941;0.0213903743315508;0.0;0.053475935828877004;0.016042780748663103
1;10.174637681159417;10.002608695652178;8.768333333333334;10.185818840579714;9.824263257259968;7.234375;96.27777777777777;74;7;2.6484375;0.0703125;3284;0.8359375;0.7708333333333334;0.8095238095238095;0;0;0.27734375;0.30078125;0.10546875;459.5859437751005;93.14859437751004;92.8273092369478;5387.236947791164;374.77183098591536;92.19718309859155;92.92957746478874;3870.2676056338028;200.11818181818182;92.37662337662337;91.40259740259741;3407.3246753246754;145.32121212121217;90.60606060606061;93.21212121212122;3584.3636363636365;73.81851851851853;91.70370370370371;91.25925925925925;2450.5185185185187;0;0;0;0;0.62109375;0.2760377358490566;0.004672897196261682;0.07009345794392523;0.037383177570093455;0.014018691588785047;0.04672897196261682;0.018691588785046728
0.75;6.413315283842785;6.222401746724898;7.3014244541484725;6.073129694323143;8.280666234677888;6.95703125;132.75;114;7;2.5546875;0.046875;3206;0.84375;0.8444444444444444;0.8181818181818182;0;0;0.21875;0.3125;0.12890625;531.2281746031748;91.63492063492063;91.82936507936508;5864.150793650793;731.7767857142859;95.08928571428571;93.76785714285714;5422.553571428572;214.32750000000004;85.6375;89.0625;3354.6;296.8566666666667;95.7;94.76666666666667;5772.866666666667;136.88181818181823;91.57575757575758;91.66666666666667;3166.5454545454545;8.700000000000001;82.33333333333333;80.5;250.5;0.58203125;57.74979865771812;0.013888888888888888;0.06481481481481481;0.013888888888888888;0.027777777777777776;0.027777777777777776;0.018518518518518517
0.75;6.3856465895492605;6.252568807339454;6.385730355005983;6.077367770243313;7.189875775316859;6.74609375;67.45833333333333;42;6;2.48046875;0.046875;3186;0.7890625;0.7692307692307693;0.7413793103448276;1.0;1.510610079575597;0.2265625;0.390625;0.11328125;682.37;96.06538461538462;93.5;6821.526923076923;1362.3862068965518;97.36206896551724;94.82758620689656;8099.396551724138;253.47599999999989;95.68;92.06;4016.1;241.77499999999998;97.5;94.45833333333333;4880.166666666667;231.97241379310344;99.0;94.6896551724138;5658.6551724137935;9.618181818181819;77.0;86.27272727272727;314.8181818181818;0.71875;0.7089130434782609;0.01485148514851485;0.039603960396039604;0.009900990099009901;0.019801980198019802;0.0297029702970297;0.01485148514851485
0.75;8.924823529411768;9.096666666666664;7.783901960784314;9.175255555555559;8.891153770860452;6.81640625;105.5;78;6;2.54296875;0.0390625;3306;0.796875;0.6440677966101694;0.8090909090909091;0;0;0.18359375;0.3984375;0.1171875;608.3063432835819;93.81343283582089;93.21641791044776;7089.29104477612;557.6085106382981;97.95744680851064;94.93617021276596;6034.723404255319;162.85980392156864;89.2843137254902;90.37254901960785;2965.225490196078;160.44285714285718;89.0952380952381;92.57142857142857;3537.285714285714;110.73666666666664;95.73333333333333;93.93333333333334;3154.1666666666665;13.0;77.0;84.66666666666667;365.3333333333333;0.640625;9.33579268292683;0.014705882352941176;0.10784313725490197;0.0196078431372549;0.00980392156862745;0.058823529411764705;0.00980392156862745
0.75;8.173536162582181;8.259958158995818;7.957209205020922;8.193193962940825;8.891153770860452;6.81640625;85.9;90;6;2.515625;0.0546875;3418;0.80859375;0.75;0.7636363636363637;0;0;0.21484375;0.390625;0.125;476.6811764705884;93.76862745098039;92.30196078431372;5673.898039215686;402.69818181818175;96.58181818181818;93.72727272727273;4638.327272727272;213.27700000000002;90.72;89.8;3172.74;193.07600000000002;95.6;93.68;5060.72;137.71875000000003;98.40625;93.78125;3411.15625;2.2;52.0;84.0;115.0;0.66015625;11.901360946745562;0.004830917874396135;0.07246376811594203;0.014492753623188406;0.01932367149758454;0.05314009661835749;0.004830917874396135
1;7.677229401304089;7.497800829875523;7.942958506224066;7.323386781268525;8.891153770860452;7.08984375;76.5909090909091;68;7;2.6328125;0.06640625;3263;0.83203125;0.7647058823529411;0.8282828282828283;0;0;0.2578125;0.33203125;0.12890625;564.3248062015505;93.16279069767442;92.65891472868218;5889.352713178295;685.9151515151516;94.21212121212122;93.87878787878788;5605.19696969697;249.79764705882351;91.71764705882353;90.78823529411764;3311.741176470588;297.6181818181818;93.93939393939394;93.57575757575758;5912.151515151515;100.38181818181818;93.54545454545455;93.24242424242425;2888.5151515151515;37.8;83.57142857142857;85.28571428571429;953.0;0.64453125;20.585757575757576;0.018779342723004695;0.04225352112676056;0.018779342723004695;0.009389671361502348;0.07042253521126761;0.028169014084507043
1;6.719880952380947;7.2575;5.790000000000001;7.411452380952383;6.521061957448936;6.98828125;61.214285714285715;51;6;2.5625;0.03125;3314;0.80859375;0.8918918918918919;0.6880733944954128;0;0;0.296875;0.37109375;0.1015625;480.4201550387599;93.64728682170542;92.47674418604652;5157.802325581395;761.5065789473683;95.15789473684211;93.36842105263158;5485.381578947368;178.40421052631572;92.74736842105263;90.86315789473684;2895.6736842105265;253.06206896551726;93.10344827586206;93.89655172413794;5051.206896551724;97.48076923076925;93.73076923076923;92.84615384615384;2631.4615384615386;19.4;73.6;82.0;459.8;0.67578125;0.22890173410404624;0.004830917874396135;0.07729468599033816;0.024154589371980676;0.00966183574879227;0.033816425120772944;0.004830917874396135
1;4.22909756097561;4.630365853658542;5.904524390243903;5.115896341463419;6.301639784888442;6.42578125;70.77272727272727;59;6;1.92578125;0.04296875;2980;0.8515625;0.7727272727272727;0.8170731707317073;1.0;1.58980044345898;0.1796875;0.2890625;0.09765625;619.0274509803918;94.48039215686275;92.94117647058823;6941.421568627451;796.9565217391304;98.43478260869566;94.54347826086956;5856.891304347826;247.43243243243242;92.95945945945945;91.91891891891892;4085.7837837837837;175.3083333333333;99.16666666666667;94.58333333333333;3927.0833333333335;314.30799999999994;96.52;94.0;6524.56;4.86;63.1;81.3;126.3;0.55859375;5.470000000000001;0.009174311926605505;0.03211009174311927;0.0045871559633027525;0.03211009174311927;0.045871559633027525;0.013761467889908258
0.75;8.217999999999996;9.405000000000005;4.759;9.921699999999994;5.464078869022874;7.14453125;67.92;51;7;2.46875;0.0234375;3361;0.7578125;0.8181818181818182;0.625;0;0;0.2578125;0.35546875;0.109375;394.443829787234;93.90212765957448;91.93617021276596;4960.451063829787;373.6272727272726;95.0909090909091;93.03030303030303;3974.590909090909;109.76043956043955;91.5934065934066;89.84615384615384;2281.1428571428573;186.57;93.5;93.1;4126.8;186.25714285714284;91.75;91.96428571428571;4546.25;107.7857142857143;96.64285714285714;90.14285714285714;3151.0714285714284;0.59375;10.89953947368421;0.010309278350515464;0.03608247422680412;0.005154639175257732;0.020618556701030927;0.03608247422680412;0.015463917525773196
1;3.9612237673830606;4.745221238938054;3.9149911504424786;4.22048419721871;3.908595846258313;6.67578125;68.95454545454545;50;6;2.4296875;0.03515625;2972;0.78125;0.7017543859649122;0.875;1.0;1.5767543859649122;0.27734375;0.33203125;0.1484375;567.7397058823524;95.49264705882354;92.86029411764706;5883.323529411765;881.4971830985913;97.90140845070422;93.94366197183099;5330.295774647887;159.8247058823529;92.41176470588235;90.37647058823529;3063.8470588235296;186.9;94.54545454545455;93.45454545454545;3787.7727272727275;132.95000000000002;95.44736842105263;93.02631578947368;3525.3947368421054;49.440000000000005;86.2;82.4;972.8;0.73046875;0.659572192513369;0.035;0.11;0.03;0.035;0.07;0.035
1;5.50218987341772;6.925274261603377;6.156525316455697;6.700254219409281;6.961447830311036;6.9375;91.27777777777777;98;7;2.6171875;0.0625;3325;0.74609375;0.6071428571428571;0.7473684210526316;0;0;0.23046875;0.35546875;0.1328125;682.8647940074904;96.80524344569288;93.54681647940075;6854.471910112359;878.713559322034;97.11864406779661;94.49152542372882;6020.593220338983;360.087912087912;96.86813186813187;92.63736263736264;4734.6373626373625;321.0516129032258;96.48387096774194;94.54838709677419;5705.580645161291;73.59411764705885;93.44117647058823;92.67647058823529;2444.735294117647;56.43333333333334;89.33333333333333;64.66666666666667;1021.3333333333334;0.765625;1.7254591836734694;0.0;0.041884816753926704;0.010471204188481676;0.05759162303664921;0.07329842931937172;0.020942408376963352
0.75;8.586114285714281;9.743732718894012;7.765068202764978;10.000941474654375;8.891153770860452;7.0234375;107.75;92;7;2.4296875;0.0390625;3460;0.83984375;0.8412698412698413;0.8269230769230769;0;0;0.18359375;0.37890625;0.1796875;463.7930131004368;94.4410480349345;92.79039301310044;5049.6899563318775;727.2;95.42553191489361;93.8936170212766;5131.702127659574;125.68144329896916;94.73195876288659;91.48453608247422;2794.7319587628867;218.52499999999998;86.3125;92.375;4551.75;114.42173913043482;93.65217391304348;92.8695652173913;3156.0;3.0;70.0;88.0;164.0;0.609375;2.9734615384615384;0.027906976744186046;0.12558139534883722;0.027906976744186046;0.004651162790697674;0.023255813953488372;0.004651162790697674
0.75;8.918089029535864;7.88308016877637;7.194543670886077;7.75725833333334;8.20114102442106;6.8125;80.38095238095238;73;6;2.625;0.0390625;3129;0.80078125;0.813953488372093;0.7604166666666666;0;0;0.23828125;0.30859375;0.12109375;519.7121673003805;95.00760456273764;92.95817490494296;5615.224334600761;981.9918032786884;93.98360655737704;93.49180327868852;5784.213114754099;255.4974683544303;96.87341772151899;92.79746835443038;4192.822784810127;203.56052631578945;97.71052631578948;94.23684210526316;4514.921052631579;240.62258064516135;91.70967741935483;92.70967741935483;4964.935483870968;49.79999999999998;84.44444444444444;84.33333333333333;897.9444444444445;0.73046875;2.638288770053476;0.004878048780487805;0.06829268292682927;0.00975609756097561;0.004878048780487805;0.04878048780487805;0.00975609756097561
0.75;9.080760955251563;8.965154185022033;7.6387240899605855;8.988769881752845;8.655347174867497;6.8359375;84.0;76;7;2.56640625;0.06640625;3268;0.82421875;0.7586206896551724;0.8;0;0;0.23828125;0.40625;0.15625;645.2824817518253;92.78467153284672;92.2992700729927;5706.799270072993;1278.4655737704925;94.40983606557377;93.47540983606558;6802.606557377049;230.539423076923;92.77884615384616;91.76923076923077;3379.9326923076924;121.33333333333333;92.66666666666667;93.28571428571429;3126.7619047619046;104.13250000000001;94.45;93.325;2773.575;66.19999999999999;80.41666666666667;81.0;1341.0;0.671875;0.8184883720930233;0.009478672985781991;0.10426540284360189;0.023696682464454975;0.004739336492890996;0.03317535545023697;0.004739336492890996
1;9.490427307206062;9.709823008849561;8.555699115044249;9.871103666245261;9.30258779760457;7.17578125;80.85714285714286;86;7;2.6875;0.0546875;3256;0.90234375;0.8913043478260869;0.8518518518518519;1.0;1.7431561996779388;0.2265625;0.37890625;0.12109375;316.61960784313715;93.65882352941176;92.20392156862745;4710.533333333334;156.0775862068965;91.6896551724138;92.65517241379311;3047.2758620689656;196.2958762886598;96.08247422680412;91.77319587628865;3788.0309278350514;196.15357142857144;94.75;93.28571428571429;4555.785714285715;85.39677419354838;86.7741935483871;91.03225806451613;2460.8387096774195;35.3111111111111;81.11111111111111;80.77777777777777;628.8888888888889;0.6484375;0.3975301204819277;0.008658008658008658;0.05627705627705628;0.012987012987012988;0.021645021645021644;0.030303030303030304;0.012987012987012988
1;6.913800000000002;6.120431034482756;7.687489655172414;5.7533689655172395;8.667290757540911;6.68359375;75.76190476190476;73;6;2.53125;0.03125;3076;0.8125;0.7352941176470589;0.8061224489795918;1.0;1.5414165666266508;0.26953125;0.3515625;0.08203125;529.0516129032253;94.61290322580645;93.0179211469534;6705.939068100359;508.81594202898566;97.30434782608695;93.71014492753623;5708.04347826087;283.2866666666668;90.72222222222223;91.02222222222223;4380.777777777777;298.825;99.75;95.0;6577.25;161.53333333333336;90.95238095238095;92.57142857142857;4115.809523809524;161.86249999999998;91.375;85.125;3652.25;0.7421875;0.7793157894736842;0.014423076923076924;0.052884615384615384;0.014423076923076924;0.004807692307692308;0.02403846153846154;0.009615384615384616
1;6.869466666666661;6.1825000000000045;5.1508;5.978466666666662;5.91455795435598;6.97265625;65.68;69;7;2.6796875;0.04296875;3227;0.8359375;0.7560975609756098;0.896551724137931;1.0;1.6526492851135408;0.3125;0.33203125;0.10546875;784.9210144927537;95.28260869565217;93.3659420289855;6813.829710144928;1657.6474999999996;97.025;94.7875;8546.425;123.62352941176462;95.2235294117647;91.70588235294117;2827.6823529411763;195.45526315789476;94.55263157894737;93.84210526315789;4592.184210526316;297.0;96.48148148148148;94.14814814814815;6534.62962962963;40.9;67.66666666666667;72.33333333333333;647.3333333333334;0.75390625;58.15538860103627;0.018691588785046728;0.06542056074766354;0.03271028037383177;0.028037383177570093;0.03271028037383177;0.004672897196261682
1;8.98215365638766;8.718458149779735;7.58544792951542;8.956631629955943;8.153051277142458;7.3125;77.0909090909091;64;7;2.77734375;0.0703125;3322;0.84765625;0.75;0.8061224489795918;1.0;1.556122448979592;0.2890625;0.34375;0.109375;455.6580152671756;93.80916030534351;92.96564885496183;5584.080152671756;405.2310810810811;92.89189189189189;93.36486486486487;4320.648648648648;251.65795454545452;93.23863636363636;91.95454545454545;4087.931818181818;172.49166666666667;94.11111111111111;93.69444444444444;4106.861111111111;140.07500000000002;93.07142857142857;93.53571428571429;3758.214285714286;39.525;82.0;73.25;908.75;0.671875;1.3872093023255814;0.004608294930875576;0.055299539170506916;0.027649769585253458;0.03225806451612903;0.04608294930875576;0.004608294930875576
0.75;12.450523809523808;10.735476190476195;10.176;11.003857142857143;10.878157738045749;7.17578125;161.54545454545453;148;7;2.63671875;0.08203125;3257;0.79296875;0.8571428571428571;0.7398373983739838;0;0;0.13671875;0.390625;0.1796875;528.9262222222222;95.68888888888888;92.41333333333333;5945.524444444444;1534.4657142857143;99.91428571428571;95.6;10609.257142857143;203.545;95.54;91.82;3658.17;296.3;95.8;94.26666666666667;5508.666666666667;110.13913043478259;91.97826086956522;89.84782608695652;3069.913043478261;58.08;94.6;86.0;1398.6;0.59765625;0.26725490196078433;0.0049261083743842365;0.12315270935960591;0.009852216748768473;0.014778325123152709;0.06896551724137931;0.0049261083743842365
1;11.050786967418539;10.665614035087724;10.01442105263158;11.252879699248119;11.382059452216595;7.37890625;114.0;121;7;2.74609375;0.07421875;3395;0.84375;0.7796610169491526;0.8602150537634409;0;0;0.234375;0.328125;0.12890625;607.2539682539679;94.53968253968254;93.62301587301587;6868.1150793650795;628.3183333333334;95.95;94.58333333333333;5442.483333333334;280.08214285714286;90.91666666666667;91.11904761904762;4236.202380952381;259.40999999999997;95.8;95.05;5275.6;98.36060606060605;95.36363636363636;93.54545454545455;3024.969696969697;0;0;0;0;0.66015625;0.6711242603550296;0.013888888888888888;0.06944444444444445;0.0;0.032407407407407406;0.07407407407407407;0.013888888888888888
1;5.6817570606694545;4.6469874476987485;4.810516867154812;4.817076425209208;5.464078869022874;6.75390625;49.45454545454545;46;6;2.59375;0.046875;3297;0.82421875;0.8611111111111112;0.7663551401869159;0;0;0.24609375;0.35546875;0.09765625;645.5038314176242;95.72413793103448;93.08812260536398;5785.260536398468;1456.4047619047617;95.42857142857143;94.11111111111111;7656.174603174603;157.40329670329675;95.36263736263736;91.7032967032967;2814.5494505494507;220.83749999999992;96.25;94.25;4748.28125;74.352;94.28;93.52;2524.2;116.9333333333333;95.5;86.83333333333333;1945.9166666666667;0.7109375;0.1806043956043956;0.023696682464454975;0.07109004739336493;0.014218009478672985;0.04739336492890995;0.07109004739336493;0.018957345971563982
